id;id_produto;id_pessoa;referencia;preco_compra;multiplicador;divisor
2679;3805;19;1034;26.990;21.000;0.000
2682;820;19;430;2.738;12.000;0.000
2683;5511;19;1633;9.550;8.000;0.000
2684;6364;19;1614;3.350;0.000;0.000
2685;6627;19;1615;3.350;0.000;0.000
2686;11746;0;7898055156499;0.000;0.000;0.000
2687;11747;0;7898398450278;0.000;0.000;0.000
2688;11748;0;7898398450261;0.000;0.000;0.000
2689;11752;0;7891515901059;0.000;0.000;0.000
2690;11753;0;7894900087055;0.000;0.000;0.000
2691;11754;0;7894900087093;0.000;0.000;0.000
2692;11755;0;7894900087055;0.000;0.000;0.000
2693;11756;0;7896306619458;0.000;0.000;0.000
2694;11757;0;7896007549559;0.000;0.000;0.000
2695;11758;0;7896007551699;0.000;0.000;0.000
2696;11759;0;7896007550463;0.000;0.000;0.000
2697;11760;0;7896007550463;0.000;0.000;0.000
2698;11761;0;7896007551347;0.000;0.000;0.000
2699;11762;0;7898961120010;0.000;0.000;0.000
2700;1030;32;467488;100.320;24.000;0.000
2701;9672;32;462572;4.350;0.000;0.000
2702;9673;32;462573;4.350;0.000;0.000
2703;7535;35;119928;5.367;0.000;0.000
2704;8976;6;8002579-0;49.480;8.000;0.000
2705;8977;6;8002581-0;40.720;8.000;0.000
2706;1413;6;8001428-0;54.000;24.000;0.000
2707;1414;6;8001122-0;54.720;24.000;0.000
2708;1416;6;8001148-0;47.760;24.000;0.000
2709;3704;6;8000457-0;39.190;24.000;0.000
2710;4057;6;8000477-0;39.190;24.000;0.000
2711;10227;6;8004251-0;81.790;16.000;0.000
2712;3053;6;8000027-0;19.240;12.000;0.000
2713;3003;6;8001086-0;64.630;26.000;0.000
2714;10227;6;7898031173205;5.110;0.000;0.000
2715;4037;11;3881;4.750;0.000;0.000
2716;4039;11;3882;4.450;0.000;0.000
2717;4038;11;4530;31.500;12.000;0.000
2718;11763;11;5616;9.570;0.000;0.000
2721;7120;11;9176;6.350;0.000;0.000
2722;7121;11;4016;6.350;0.000;0.000
2724;3941;51;137464;2.210;0.000;0.000
2725;3938;51;139556;2.210;0.000;0.000
2726;3942;51;139564;2.210;0.000;0.000
2727;3939;51;143537;2.210;0.000;0.000
2728;6461;51;290157;2.210;0.000;0.000
2729;10560;51;290165;2.210;0.000;0.000
2730;8633;51;338052;2.260;0.000;0.000
2731;8744;51;338079;2.260;0.000;0.000
2732;8634;51;338028;2.260;0.000;0.000
2733;8746;51;338010;2.260;0.000;0.000
2734;8632;51;338036;2.260;0.000;0.000
2735;9090;51;338109;2.260;0.000;0.000
2736;8743;51;338117;2.260;0.000;0.000
2737;8747;51;338060;2.260;0.000;0.000
2738;3373;51;83402;150.900;10.000;0.000
2739;3374;51;308404;190.610;15.000;0.000
2740;10560;51;7896029018958;2.210;0.000;0.000
2741;11765;0;7898994563303;0.000;0.000;0.000
2742;11766;0;7891515557461;0.000;0.000;0.000
2743;1120;20;0001030;89.560;20.000;0.000
2744;3753;20;0001050;44.750;30.000;0.000
2745;11252;20;0001071;37.250;30.000;0.000
2746;900;20;0001164;56.000;4.000;0.000
2747;901;20;0001715;4.939;0.000;0.000
2748;2717;20;0005191;2.900;0.000;0.000
2749;756;20;0001000;49.750;30.000;0.000
2750;771;20;0001055;47.250;30.000;0.000
2751;2685;20;0001057;39.750;30.000;0.000
2752;2566;20;0004790;6.900;0.000;0.000
2753;5267;20;0004791;6.900;0.000;0.000
2754;10730;20;0006332;95.800;24.000;0.000
2755;2571;20;0006601;46.800;12.000;0.000
2756;9776;20;0006611;46.800;12.000;0.000
2757;7412;20;0006612;46.800;12.000;0.000
2758;4652;20;0006720;2.650;0.000;0.000
2760;9809;20;0004855;42.070;24.000;0.000
2762;8904;20;0006512;13.074;8.000;0.000
2763;11767;0;7898509905079;0.000;0.000;0.000
2764;7206;28;29766;6.280;0.000;0.000
2765;854;45;139827;120.620;24.000;0.000
2766;3831;45;158800;297.480;30.000;0.000
2767;1298;45;159894;463.300;20.000;0.000
2768;2974;41;81175;3.590;0.000;0.000
2769;5286;41;261246;6.256;0.000;0.000
2770;2977;41;261211;3.290;0.000;0.000
2771;7765;41;316652;11.850;0.000;0.000
2772;8086;41;316806;5.303;0.000;0.000
2773;7767;41;316814;5.303;0.000;0.000
2774;2046;41;8966;5.997;0.000;0.000
2775;11768;41;422982;8.053;0.000;0.000
2776;1238;18;000000000012039466;19.510;6.000;0.000
2777;4213;18;000000000012039468;20.880;6.000;0.000
2778;9679;18;000000000012396209;57.810;14.000;0.000
2779;1239;18;000000000012039406;19.510;6.000;0.000
2780;1237;18;000000000012039557;19.510;6.000;0.000
2781;10082;48;130036;8.847;0.000;0.000
2782;10083;48;130038;8.847;0.000;0.000
2783;11150;48;430101;7.180;0.000;0.000
2784;11151;48;430100;3.803;0.000;0.000
2785;8958;48;480044;11.027;0.000;0.000
2786;11072;48;480033;4.895;0.000;0.000
2787;11769;48;130055;8.847;0.000;0.000
2788;11770;48;130037;8.847;0.000;0.000
2789;11771;48;130054;8.847;0.000;0.000
2790;11072;48;7891522010362;4.890;0.000;0.000
2791;11150;48;L;7.180;0.000;0.000
2792;3520;14;9239;61.900;12.000;0.000
2793;8547;14;9120;3.552;0.000;0.000
2794;4223;14;8053;35.650;10.000;0.000
2795;2102;14;383;93.900;24.000;0.000
2796;4226;14;391;75.111;60.000;0.000
2797;2104;14;397;28.632;60.000;0.000
2798;11215;14;4759;28.514;15.000;0.000
2799;11216;14;3272;30.408;20.000;0.000
2800;1743;14;13792;38.309;15.000;0.000
2801;9693;14;7269;3.790;0.000;0.000
2802;3006;14;2898;25.135;16.000;0.000
2804;1641;14;3562;51.730;4.000;0.000
2805;9068;14;5584;2.250;0.000;0.000
2806;9070;14;11339;2.250;0.000;0.000
2807;5394;14;5586;2.530;0.000;0.000
2808;11756;14;7351;26.900;16.000;0.000
2809;11756;14;7896306619458;1.680;0.000;0.000
2810;10916;14;7896102583182;10.170;0.000;0.000
2811;1076;14;280;41.549;12.000;0.000
2812;598;23;13;134.490;48.000;0.000
2813;348;23;410;68.100;12.000;0.000
2814;574;23;46;14.640;12.000;0.000
2815;8514;23;61;65.810;12.000;0.000
2816;3988;23;63;52.050;12.000;0.000
2817;573;23;66;17.840;12.000;0.000
2818;5322;23;701;5.128;0.000;0.000
2819;9380;23;838;28.850;12.000;0.000
2820;9783;23;842;47.530;12.000;0.000
2821;11084;23;889;59.810;12.000;0.000
2822;11084;23;7896013108894;4.980;0.000;0.000
2823;11083;23;7896013108900;4.980;0.000;0.000
2824;7467;11;3910;1.540;0.000;0.000
2825;9187;11;2275;3.890;0.000;0.000
2826;2461;27;0009089;16.200;12.000;0.000
2827;9819;27;0018267;8.112;12.000;0.000
2828;2462;27;0009093;15.833;12.000;0.000
2829;1609;27;0004409;28.845;6.000;0.000
2830;2458;27;0009085;16.345;12.000;0.000
2831;2484;27;0002353;29.198;6.000;0.000
2832;2483;27;0002349;29.198;6.000;0.000
2833;9264;27;0018152;10.125;12.000;0.000
2834;1530;27;0007980;15.800;6.000;0.000
2835;10074;27;0018836;111.200;24.000;0.000
2836;9554;13;300044717;1.440;0.000;0.000
2837;8140;13;300032102;7.460;0.000;0.000
2838;9553;13;300045933;2.270;0.000;0.000
2839;11477;13;7892840818500;1.440;0.000;0.000
2840;10257;13;7892840816780;5.980;0.000;0.000
2872;11772;0;7896002311250;0.000;0.000;0.000
2873;11773;0;7896002311243;0.000;0.000;0.000
2874;11774;0;7896002311243;0.000;0.000;0.000
2875;11775;19;1033;26.990;21.000;0.000
2876;4361;19;1043;26.990;21.000;0.000
2877;4444;19;1546;12.060;15.000;0.000
2878;10582;19;3297;12.060;15.000;0.000
2879;9814;19;4129;17.280;21.000;0.000
2880;2620;19;1548;12.060;15.000;0.000
2881;4440;19;1540;12.060;15.000;0.000
2882;10580;19;78938793;0.820;0.000;0.000
2883;8453;19;2043;72.870;17.000;0.000
2884;8898;43;67874;3.950;0.000;0.000
2885;8896;43;67905;3.950;0.000;0.000
2887;1249;43;59602;1.041;14.000;0.000
2888;3178;43;17450;63.500;30.000;0.000
2889;7366;43;65417;34.190;18.000;0.000
2890;80;29;302010002;1.490;0.000;0.000
2898;11423;43;7891025121640;0.780;0.000;0.000
2900;11274;43;7891025119869;7.300;0.000;0.000
2901;11776;43;69329;11.840;0.000;0.000
2902;11777;43;69330;11.840;0.000;0.000
2903;9240;39;82318;7.356;0.000;0.000
2904;11778;0;7896045506040;0.000;0.000;0.000
2905;4079;4;001007001102;1.780;0.000;0.000
2907;8988;4;001007001131;2.480;0.000;0.000
2908;11779;52;600275003;0.870;0.000;0.000
2909;11780;52;600092007;4.510;0.000;0.000
2910;9144;52;600307288;20.080;0.000;0.000
2911;1091;52;600352235;5.160;0.000;0.000
2912;9787;11;9349;3.160;0.000;0.000
2913;4911;53;50855;42.000;10.000;0.000
2914;7335;53;36555;62.000;10.000;0.000
2915;7336;53;50655;32.830;10.000;0.000
2916;5652;53;71138;90.000;24.000;0.000
2917;5719;53;70538;64.000;24.000;0.000
2918;8536;53;71038;64.000;24.000;0.000
2919;11781;53;76038;44.000;24.000;0.000
2920;11782;53;152108;35.000;10.000;0.000
2921;11783;53;71438;90.000;24.000;0.000
2922;8530;54;000000000011320198;22.950;15.000;0.000
2923;11392;54;000000000011320199;22.950;15.000;0.000
2924;7111;54;000000000011320209;22.950;15.000;0.000
2926;10561;54;000000000012416237;30.900;50.000;0.000
2927;10561;54;7891008414127;0.620;0.000;0.000
2928;11392;54;78907485;1.530;0.000;0.000
2929;87;19;8343;10.800;0.000;0.000
2930;1606;19;8205;2.330;0.000;0.000
2932;5458;39;26502;3.741;0.000;0.000
2933;3519;39;26503;3.741;0.000;0.000
2934;1436;39;26501;3.741;0.000;0.000
2935;1433;39;26500;3.741;0.000;0.000
2936;5464;39;26681;6.345;0.000;0.000
2937;6312;39;26531;6.345;0.000;0.000
2938;5465;39;26680;6.345;0.000;0.000
2940;6311;39;26676;6.345;0.000;0.000
2941;5518;39;26515;7.224;0.000;0.000
2942;5461;39;26518;6.370;0.000;0.000
2943;6726;39;64095;19.318;15.000;0.000
2944;6954;39;64200;19.318;15.000;0.000
2945;9569;39;65826;80.503;12.000;0.000
2946;6404;39;64076;75.818;12.000;0.000
2947;6402;39;65776;75.818;12.000;0.000
2948;6403;39;64075;75.818;12.000;0.000
2950;5428;39;64036;14.089;15.000;0.000
2951;5426;39;64035;14.089;15.000;0.000
2952;5427;39;64043;14.089;15.000;0.000
2953;7434;39;65787;14.089;15.000;0.000
2954;6122;39;65769;14.089;15.000;0.000
2955;6850;39;64279;39.007;6.000;0.000
2956;6851;39;64286;39.007;6.000;0.000
2957;8341;39;65320;39.007;6.000;0.000
2958;8340;39;65020;39.007;6.000;0.000
2959;9456;39;65825;21.648;14.000;0.000
2960;9457;39;65824;21.557;14.000;0.000
2961;5430;39;64125;21.474;16.000;0.000
2962;6106;39;64057;21.474;16.000;0.000
2963;5429;39;64132;21.474;16.000;0.000
2964;6346;39;64064;21.474;16.000;0.000
2965;6104;39;65306;21.474;16.000;0.000
2966;7953;39;65700;21.474;16.000;0.000
2967;11784;39;65806;20.606;16.000;0.000
2969;11295;39;40718;79.132;30.000;0.000
2970;9578;39;40731;80.436;12.000;0.000
2971;11291;39;48706;19.576;10.000;0.000
2972;11033;39;40750;22.060;25.000;0.000
2973;8087;39;40721;22.060;25.000;0.000
2974;11295;39;5011053003325;2.640;0.000;0.000
2975;11033;39;7798040469323;0.880;0.000;0.000
2976;11538;39;7896423481884;2.310;0.000;0.000
2977;11634;39;7896423481853;2.060;0.000;0.000
2978;2875;14;67;39.719;24.000;0.000
2979;9330;14;11730;69.320;24.000;0.000
2980;10468;14;387;135.519;60.000;0.000
2981;4221;14;406;135.900;60.000;0.000
2982;1738;14;376;38.320;24.000;0.000
2983;6972;14;10404;33.788;12.000;0.000
2984;6100;14;3171;101.817;50.000;0.000
2986;4296;14;5621;4.350;12.000;0.000
2987;11167;16;107198;4.054;0.000;0.000
2988;1339;16;104413;4.105;0.000;0.000
2989;1075;16;104080;1.841;0.000;0.000
2990;1083;16;104042;1.841;0.000;0.000
2991;5291;16;104377;4.105;0.000;0.000
2992;1377;16;104415;2.471;0.000;0.000
2993;1380;16;104389;1.631;0.000;0.000
2994;1389;16;104391;2.309;0.000;0.000
2995;4769;16;105862;1.095;0.000;0.000
2996;8089;18;000000000012350067;43.713;12.000;0.000
2997;8141;18;000000000012350075;43.713;12.000;0.000
2998;2607;18;000000000012250611;8.885;0.000;0.000
2999;243;18;000000000012187083;3.317;0.000;0.000
3000;1063;3;299135;2.440;0.000;0.000
3001;1053;3;299137;2.440;0.000;0.000
3002;5118;3;299011;3.223;0.000;0.000
3003;11305;3;243825;1.790;0.000;0.000
3004;10962;3;305739;9.289;0.000;0.000
3005;822;3;298956;2.370;0.000;0.000
3006;5165;3;243698;10.450;0.000;0.000
3007;5163;3;243680;10.990;0.000;0.000
3008;9604;3;299920;2.790;0.000;0.000
3009;2622;3;299086;1.850;0.000;0.000
3010;6244;3;80560;13.990;0.000;0.000
3011;3798;3;167800;10.990;0.000;0.000
3012;11799;0;7896061990502;0.000;0.000;0.000
3013;11800;0;7891515551551;0.000;0.000;0.000
3014;11801;0;7891515515317;0.000;0.000;0.000
3015;11802;0;7894900666526;0.000;0.000;0.000
3016;11803;0;7894900666502;0.000;0.000;0.000
3017;9771;38;013442;48.600;4.000;0.000
3018;6511;38;012204;85.920;4.000;0.000
3019;11069;38;013673;85.920;4.000;0.000
3020;11804;16;107388;7.250;0.000;0.000
3021;2348;16;64545;6.716;0.000;0.000
3022;11799;16;102407;6.583;0.000;0.000
3023;11799;16;7896061990502;6.580;0.000;0.000
3024;11156;6;8000186-0;38.420;6.000;0.000
3025;772;6;8000187-0;38.420;6.000;0.000
3026;5597;6;8000871-0;74.960;12.000;0.000
3027;571;6;8000028-0;19.240;6.000;0.000
3028;9661;6;8002554-0;39.990;10.000;0.000
3029;86;6;8002450-0;52.490;6.000;0.000
3057;10885;6;8004015-0;338.880;24.000;0.000
3058;11772;28;503581;7.510;0.000;0.000
3059;11772;28;7896002311250;7.510;0.000;0.000
3060;178;29;205010005;3.320;0.000;0.000
3061;10887;19;5301;2.500;0.000;0.000
3062;11790;19;7287;8.640;0.000;0.000
3063;1177;19;2132;2.860;0.000;0.000
3064;3864;19;2165;13.780;10.000;0.000
3065;2928;19;2161;13.780;10.000;0.000
3066;2929;19;2162;13.780;10.000;0.000
3067;10887;19;7891150071780;2.500;0.000;0.000
3068;3730;51;143278;233.900;20.000;0.000
3069;9818;19;5257;3.180;0.000;0.000
3070;866;2;000007;69.500;30.000;0.000
3071;6810;2;000005;159.000;30.000;0.000
3073;888;26;000000000012011003;29.410;4.000;0.000
3074;3975;26;000000000012021004;26.000;4.000;0.000
3075;11684;26;000000000012161000;26.000;4.000;0.000
3076;911;26;000000000012034100;9.990;0.000;0.000
3077;891;26;000000000012014001;9.990;0.000;0.000
3078;1006;26;000000000012017415;3.670;0.000;0.000
3079;11805;0;7898375781364;0.000;0.000;0.000
3080;11806;26;000000000012034112;27.380;6.000;0.000
3081;11807;26;000000000012034113;38.750;6.000;0.000
3082;10876;26;7896005809518;4.560;0.000;0.000
3083;11684;26;7896224836159;6.500;0.000;0.000
3084;1614;27;0002319;32.598;12.000;0.000
3085;1525;27;0007982;15.940;6.000;0.000
3086;879;39;112118;2.390;0.000;0.000
3087;3140;28;20730;1.640;0.000;0.000
3088;11774;28;503580;7.510;0.000;0.000
3089;9582;34;9;3.390;0.000;0.000
3090;7431;34;25;1.990;0.000;0.000
3091;8230;34;28;1.990;0.000;0.000
3092;7397;34;27;1.990;0.000;0.000
3093;3331;34;32;1.990;0.000;0.000
3094;3330;34;30;1.990;0.000;0.000
3095;7838;34;35;1.990;0.000;0.000
3096;7640;34;44;2.390;0.000;0.000
3098;9706;34;268;6.990;0.000;0.000
3099;8058;34;1;6.990;0.000;0.000
3100;8335;34;2;6.990;0.000;0.000
3101;118;13;300005981;3.310;0.000;0.000
3102;9441;21;000000000075192;92.320;32.000;0.000
3103;10669;21;000000000075290;33.720;30.000;0.000
3104;10758;21;000000000075288;33.720;30.000;0.000
3105;3607;21;000000000075671;68.160;30.000;0.000
3106;11808;21;000000000075726;71.200;20.000;0.000
3107;10762;21;000000000075730;71.470;20.000;0.000
3108;954;21;000000000032119;74.100;20.000;0.000
3109;11809;21;000000000075720;65.440;20.000;0.000
3110;3452;21;000000000032130;80.340;20.000;0.000
3111;635;21;000000000022801;79.780;20.000;0.000
3112;846;21;000000000075512;79.780;20.000;0.000
3113;10873;21;000000000030138;52.080;30.000;0.000
3114;2676;21;000000000024101;79.780;20.000;0.000
3115;11810;21;000000000123699;183.480;40.000;0.000
3116;1190;21;000000000075082;23.080;30.000;0.000
3117;1192;21;000000000075049;23.080;30.000;0.000
3118;1191;21;000000000075075;23.080;30.000;0.000
3119;1184;21;000000000075066;23.080;30.000;0.000
3120;1189;21;000000000075085;23.080;30.000;0.000
3121;4893;21;000000000075050;78.790;20.000;0.000
3122;1023;21;000000000075074;40.490;30.000;0.000
3123;1045;21;000000000075234;54.220;30.000;0.000
3124;9086;21;000000000075166;54.380;30.000;0.000
3125;7919;21;000000000075336;41.530;30.000;0.000
3126;10759;21;000000000075175;10.980;12.000;0.000
3127;1121;21;000000000075091;63.660;20.000;0.000
3128;9064;21;000000000075177;10.980;12.000;0.000
3129;9786;21;000000000075176;10.980;12.000;0.000
3130;1123;21;000000000075090;63.660;20.000;0.000
3131;9165;21;000000000075189;85.090;20.000;0.000
3132;1636;21;000000000075029;84.690;20.000;0.000
3133;8512;21;000000000075323;86.690;20.000;0.000
3134;10253;21;000000000075239;46.050;30.000;0.000
3135;11811;21;000000000075356;73.480;20.000;0.000
3136;11812;21;000000000075355;63.640;20.000;0.000
3137;1155;21;000000000075035;77.360;20.000;0.000
3138;1153;21;000000000075037;77.360;20.000;0.000
3139;937;21;000000000075147;77.360;20.000;0.000
3140;943;21;000000000075044;77.360;20.000;0.000
3141;918;21;000000000075002;76.990;20.000;0.000
3142;2632;21;000000000075126;19.820;40.000;0.000
3143;10757;21;000000000075195;41.100;30.000;0.000
3144;11267;21;000000000075180;15.070;30.000;0.000
3145;10124;21;000000000075179;15.070;30.000;0.000
3146;1200;21;000000000075128;19.820;40.000;0.000
3147;11693;21;000000000075279;36.560;30.000;0.000
3148;10668;21;000000000075287;33.720;30.000;0.000
3149;10110;21;000000000075197;41.100;30.000;0.000
3150;11175;21;000000000075196;41.100;30.000;0.000
3151;10756;21;000000000075198;41.100;30.000;0.000
3152;10756;21;7896213004811;1.370;0.000;0.000
3153;11175;21;7896213004798;1.370;0.000;0.000
3154;10668;21;7896213005306;1.120;0.000;0.000
3155;11693;21;7896213005252;1.220;0.000;0.000
3156;10124;21;7896213004613;0.500;0.000;0.000
3157;11267;21;7896213004620;0.500;0.000;0.000
3158;10757;21;7896213004781;1.370;0.000;0.000
3159;10253;21;7896213004972;1.540;0.000;0.000
3160;10759;21;7896213004576;0.920;0.000;0.000
3161;10873;21;7891152800548;1.740;0.000;0.000
3162;10762;21;7896005030400;3.570;0.000;0.000
3163;10758;21;7896213005313;1.120;0.000;0.000
3164;10669;21;7896213005337;1.120;0.000;0.000
3165;975;21;000000000075083;78.400;20.000;0.000
3166;11813;4;000006104665;1.440;0.000;0.000
3167;11814;4;000006104684;1.440;0.000;0.000
3168;11815;4;000006104685;1.440;0.000;0.000
3169;11816;4;000006104694;1.440;0.000;0.000
3170;880;4;000006001973;3.150;0.000;0.000
3171;11817;4;000007112015;168.230;30.000;0.000
3172;10167;4;000007190829;17.170;24.000;0.000
3173;9372;4;000007007915;2.830;0.000;0.000
3176;661;4;000514002307;71.840;6.000;0.000
3177;11774;28;7896002311243;7.510;0.000;0.000
3178;4783;24;1892;16.560;0.000;0.000
3179;3385;24;2520;6.620;0.000;0.000
3180;69;24;392;10.400;0.000;0.000
3181;1573;24;390;10.400;0.000;0.000
3182;4150;24;3855;16.880;0.000;0.000
3183;4485;24;1054;14.380;0.000;0.000
3184;6646;24;1036;10.400;0.000;0.000
3185;4353;24;391;10.400;0.000;0.000
3186;3387;24;2426;26.750;0.000;0.000
3187;1398;16;104382;2.408;0.000;0.000
3188;2577;16;104930;4.428;0.000;0.000
3189;3567;16;104929;4.229;0.000;0.000
3190;1370;16;104453;2.049;0.000;0.000
3191;8913;21;000000000059158;39.800;10.000;0.000
3192;8802;21;000000000059169;49.840;12.000;0.000
3193;1199;21;000000000075131;19.820;40.000;0.000
3194;10799;21;000000000096194;50.630;20.000;0.000
3195;10256;21;000000000075278;68.560;30.000;0.000
3197;2678;21;000000000022101;79.780;20.000;0.000
3198;10256;21;7896213005245;2.290;0.000;0.000
3199;10799;21;7896024726827;2.530;0.000;0.000
3200;11210;21;7896213004941;0.980;0.000;0.000
3201;6747;40;1063545;1.680;0.000;0.000
3202;7691;40;1063975;1.680;0.000;0.000
3203;8119;40;1019211;6.000;0.000;0.000
3204;9675;40;1019208;7.580;0.000;0.000
3205;10352;40;1088636;13.880;0.000;0.000
3206;4835;40;1072745;7.740;0.000;0.000
3207;7690;40;1066425;4.750;0.000;0.000
3208;9960;40;1066831;4.750;0.000;0.000
3209;7688;40;1060983;8.490;0.000;0.000
3210;8120;40;1060849;8.490;0.000;0.000
3211;2041;40;1210700;4.600;0.000;0.000
3212;9668;40;3008799;4.110;0.000;0.000
3214;4087;40;3008191;2.550;0.000;0.000
3215;2101;40;3008087;4.070;0.000;0.000
3216;2103;40;3008367;4.820;0.000;0.000
3217;8927;40;5404974;6.060;0.000;0.000
3218;6345;40;3002603;7.010;0.000;0.000
3219;6407;40;3002587;7.010;0.000;0.000
3225;11818;40;3008676;2.080;0.000;0.000
3226;1393;6;8000866-0;51.480;12.000;0.000
3227;1424;6;8001470-0;35.760;24.000;0.000
3228;573;6;8000031-0;19.230;12.000;0.000
3229;4353;6;8002926-0;131.880;12.000;0.000
3230;796;6;8000103-0;42.760;10.000;0.000
3231;774;6;8000186-0;38.420;6.000;0.000
3232;4690;11;4886;5.000;0.000;0.000
3233;1412;11;4887;5.000;0.000;0.000
3234;4537;11;4888;5.000;0.000;0.000
3235;4539;11;4879;1.230;0.000;0.000
3236;5628;11;4880;1.170;0.000;0.000
3237;11488;11;5474;1.480;0.000;0.000
3238;1010;11;4020;17.500;6.000;0.000
3239;1009;11;4021;17.790;6.000;0.000
3240;7451;11;4435;2.100;0.000;0.000
3241;456;11;4411;2.100;0.000;0.000
3242;9588;11;5356;42.300;24.000;0.000
3243;3220;11;4403;26.650;6.000;0.000
3244;3219;11;4404;26.650;6.000;0.000
3245;8589;11;4320;3.700;0.000;0.000
3246;1705;11;5377;43.110;12.000;0.000
3247;4521;11;2213;82.740;16.000;0.000
3249;4055;45;158802;270.200;12.000;0.000
3250;8780;45;161499;33.430;24.000;0.000
3251;7524;45;161575;34.630;24.000;0.000
3252;8981;45;161497;33.910;24.000;0.000
3253;6206;45;161496;30.780;24.000;0.000
3254;4056;45;158801;171.650;20.000;0.000
3255;3379;24;2519;14.500;0.000;0.000
3256;10597;51;338095;2.260;0.000;0.000
3257;6170;51;290173;2.210;0.000;0.000
3258;10597;51;7896029046623;2.260;0.000;0.000
3259;1969;45;150448;3.580;0.000;0.000
3260;4381;45;150447;3.330;0.000;0.000
3261;2752;45;161451;4.050;0.000;0.000
3262;11652;45;162171;4.620;0.000;0.000
3263;11284;45;160706;58.050;4.000;0.000
3264;9935;45;162281;5.040;0.000;0.000
3265;9407;45;162279;5.040;0.000;0.000
3266;9937;45;162278;5.040;0.000;0.000
3267;9936;45;162294;5.040;0.000;0.000
3268;10636;45;162280;5.040;0.000;0.000
3269;9934;45;162295;5.040;0.000;0.000
3270;9931;45;162210;4.110;0.000;0.000
3271;9399;45;162174;4.110;0.000;0.000
3272;9932;45;162211;4.110;0.000;0.000
3273;9397;45;162208;4.110;0.000;0.000
3274;9398;45;162209;4.110;0.000;0.000
3275;9401;45;162173;4.110;0.000;0.000
3276;9400;45;162175;4.110;0.000;0.000
3277;1588;45;162700;70.570;6.000;0.000
3278;5421;45;156719;8.510;0.000;0.000
3279;4049;45;156718;8.270;0.000;0.000
3280;11077;45;159880;11.010;0.000;0.000
3281;11076;45;158653;9.430;0.000;0.000
3282;11819;45;163126;42.520;6.000;0.000
3283;11820;45;162629;6.490;0.000;0.000
3284;11821;45;160701;11.010;0.000;0.000
3285;11822;45;163630;8.590;0.000;0.000
3286;11823;45;160703;11.010;0.000;0.000
3287;11824;45;163635;8.590;0.000;0.000
3288;11825;45;162568;10.060;0.000;0.000
3289;11826;45;159445;10.060;0.000;0.000
3290;11827;45;162567;11.890;0.000;0.000
3291;11828;45;158654;9.430;0.000;0.000
3292;11076;45;7896020162209;9.430;0.000;0.000
3293;11698;45;7896020162476;11.890;0.000;0.000
3294;11077;45;7896020158929;11.010;0.000;0.000
3295;11284;45;7899848704446;14.510;0.000;0.000
3296;11652;45;7891350034929;4.620;0.000;0.000
3297;8559;4;000160050270;3.350;0.000;0.000
3298;11261;18;7891000306031;3.970;0.000;0.000
3300;3686;4;000160003563;122.320;24.000;0.000
3301;3689;4;000160079346;7.242;24.000;0.000
3302;5395;4;000160090413;2.330;0.000;0.000
3305;4744;4;000160003224;13.340;0.000;0.000
3306;11829;4;001084000053;6.690;0.000;0.000
3307;1869;4;001084000302;2.750;0.000;0.000
3308;8163;4;001246000215;90.290;36.000;0.000
3309;8581;4;001246000220;115.970;24.000;0.000
3312;1606;4;002263000535;37.900;16.000;0.000
3313;1602;4;002263000653;37.900;16.000;0.000
3314;11830;4;002263076860;62.620;6.000;0.000
3315;5788;4;001666020009;6.820;0.000;0.000
3316;8305;4;001666250135;2.230;0.000;0.000
3317;9628;4;001666251235;2.230;0.000;0.000
3318;11831;4;001666040157;12.880;0.000;0.000
3319;10557;18;000000000012308695;31.880;15.000;0.000
3320;10557;18;7891000115800;2.130;0.000;0.000
3321;10398;18;000000000012290967;3.532;0.000;0.000
3323;49;18;000000000012444105;32.080;9.000;0.000
3324;11832;18;000000000012481992;5.890;0.000;0.000
3325;10398;18;7891000110829;3.530;0.000;0.000
3326;2695;18;000000000012246308;69.990;28.000;0.000
3327;4408;18;000000000012280693;409.040;24.000;0.000
3328;8034;18;000000000012344650;1.129;0.000;0.000
3331;10121;18;000000000012452495;1.789;0.000;0.000
3332;11833;18;000000000012472737;4.217;0.000;0.000
3333;11834;18;000000000012479042;1.965;0.000;0.000
3334;11835;18;000000000012479053;1.965;0.000;0.000
3335;11836;18;000000000012479852;1.935;0.000;0.000
3336;11837;18;000000000012487154;1.804;0.000;0.000
3337;11838;18;000000000012487798;1.804;0.000;0.000
3338;11839;18;000000000012487806;1.804;0.000;0.000
3339;10992;18;000000000000414050;38.600;24.000;0.000
3340;10992;18;7891000405000;1.610;0.000;0.000
3341;1457;20;0001803;5.750;10.000;0.000
3342;4490;20;0006162;103.060;40.000;0.000
3343;10211;20;0001156;124.800;20.000;0.000
3344;916;20;0001601;10.594;0.000;0.000
3345;6227;20;0004942;8.220;0.000;0.000
3346;11281;20;0006182;71.800;50.000;0.000
3347;3878;20;0006310;116.600;40.000;0.000
3348;11279;20;0006381;116.600;40.000;0.000
3349;1150;20;0006464;89.660;24.000;0.000
3350;5372;20;0006701;103.190;37.000;0.000
3351;11841;20;0006181;71.800;50.000;0.000
3352;11842;20;0006602;46.800;12.000;0.000
3353;11279;20;7891091063813;2.920;0.000;0.000
3354;11281;20;7891091061826;1.440;0.000;0.000
3355;7306;42;1346001;241.920;33.000;0.000
3356;2537;42;1109001;49.680;12.000;0.000
3357;5642;42;1081002;113.020;24.000;0.000
