1632;11061;25;7909690409670;0.000
1633;11607;25;7909690409687;0.000
1634;10895;25;7893249582627;0.000
1635;10422;25;7893249711508;0.000
1636;9891;25;7893249711645;0.000
1637;11608;25;7909690466932;0.000
1638;11609;25;7909690467014;0.000
1639;11610;25;7909690467038;0.000
1640;11611;25;7909690467045;0.000
1641;11612;25;7909690466826;0.000
1642;11613;25;7909690466840;0.000
1643;9898;25;7893249660080;0.000
1644;11614;25;7909690513384;0.000
1645;11615;25;7909690513438;0.000
1646;11616;25;7909690369035;0.000
1647;11617;25;7909690369059;0.000
1648;11618;25;7909690368984;0.000
1649;11619;25;7909690368991;0.000
1650;11620;25;7893249245324;0.000
1651;11621;25;7893249665931;0.000
1652;11622;25;7893249665948;0.000
1653;11623;25;7893249665955;0.000
1654;11624;25;7909690333487;0.000
1655;11625;25;7909690333494;0.000
1656;11626;25;7909690333517;0.000
1657;11627;25;7909690333425;0.000
1658;11628;25;7909690333432;0.000
1659;11629;25;7909690333449;0.000
1660;11630;25;7909690333456;0.000
1661;658;26;000000000012035028;0.000
1662;955;26;000000000012016004;0.000
1667;10577;25;7893249381558;0.000
1719;2684;26;000000000012016656;30.000
1720;849;26;000000000012016900;2.000
1721;2680;26;000000000012016901;2.000
1722;829;26;000000000012017001;2.000
1723;6990;26;000000000012068196;15.000
1724;902;26;000000000012012502;0.000
1681;9795;11;9351;0.000
1682;9794;11;9352;0.000
1683;11092;11;9936;0.000
1684;11091;11;9935;0.000
1687;9649;11;2155;0.000
1688;9648;11;2154;0.000
1689;9844;11;2234;0.000
1690;9694;11;9341;0.000
1691;10026;11;9340;0.000
1692;9695;11;9342;0.000
1693;9613;11;9343;0.000
1694;9258;11;2129;0.000
1695;11091;11;7892840817756;0.000
1696;11092;11;7892840818289;0.000
1697;10325;27;0023064;12.000
1698;3464;28;8350;0.000
1699;10159;28;502812;0.000
1700;5151;28;4855;0.000
1701;6242;28;47860;0.000
1702;3466;28;42113;0.000
1703;5747;28;39771;0.000
1704;7578;28;28541;0.000
1705;7577;28;28540;0.000
1706;4411;28;27637;0.000
1707;2743;28;2694;0.000
1708;4410;28;26097;0.000
1709;3141;28;22567;0.000
1710;3371;28;1308;0.000
1712;2706;26;000000000012011000;10.000
1713;889;26;000000000012011006;2.000
1714;890;26;000000000012011014;4.000
1715;907;26;000000000012034096;0.000
1716;909;26;000000000012034099;0.000
1717;908;26;000000000012034101;0.000
1718;1007;26;000000000012017416;0.000
1725;935;26;000000000012022500;0.000
1726;1004;26;000000000020908883;0.000
1727;221;29;101010007;0.000
1728;222;29;101010009;0.000
1729;220;29;101010010;0.000
1730;218;29;101010011;0.000
1731;210;29;102010007;0.000
1734;83;29;302010001;0.000
1735;8649;29;302010008;0.000
1736;10832;29;302010010;0.000
1737;258;29;303020001;0.000
1738;10832;29;7898037640565;0.000
1739;4385;30;511020001;0.000
1741;129;30;601010002;0.000
1742;119;30;601010003;0.000
1744;5060;31;8134;0.000
1745;3626;33;000000000000401407;0.000
1746;9597;33;000000000000401583;0.000
1747;4437;33;000000000000400157;0.000
1748;2487;33;000000000000401322;0.000
1749;10119;33;000000000000400108;5.000
1750;9708;34;270;0.000
1751;5470;34;31;0.000
1752;8181;34;34;0.000
1753;3334;34;37;0.000
1754;3332;34;33;0.000
1755;9347;34;47;0.000
1756;11420;34;307;0.000
1757;11420;34;7898118392383;0.000
1758;3352;35;115825;0.000
1759;10171;35;123884;0.000
1760;2515;35;102514;0.000
1761;10171;35;7898217001445;0.000
1762;3513;36;50001;0.000
1764;2524;36;60001;0.000
1765;7508;37;331825;0.000
1766;4316;37;678936;0.000
1767;4318;37;685003;0.000
1768;10456;37;707552;0.000
1769;10097;37;707554;0.000
1770;4319;37;723606;0.000
1771;10384;37;742366;0.000
1773;4344;37;332403;0.000
1774;10456;37;7891999009012;0.000
1775;8858;38;012414;4.000
1776;8855;38;012415;4.000
1777;8857;38;013099;4.000
1779;9770;38;013440;4.000
1780;10661;38;013441;4.000
1781;9769;38;013443;4.000
1782;4176;38;012744;8.000
1783;3201;38;012745;8.000
1784;3202;38;012746;8.000
1785;821;12;16;0.000
1786;5804;12;9;0.000
1787;8810;28;500291;0.000
1788;3461;28;48366;0.000
1789;3465;28;21859;0.000
1790;71;6;8001031-0;24.000
1791;81;6;8001032-0;12.000
1792;9462;39;17002;15.000
1793;8042;39;17686;18.000
1794;9461;39;17003;15.000
1795;8005;39;17687;18.000
1796;10374;39;17703;18.000
1797;5327;39;17110;12.000
1798;9011;39;17695;14.000
1799;9012;39;17696;14.000
1800;9266;39;17698;20.000
1801;9267;39;17701;18.000
1802;9102;39;17694;18.000
1803;11634;39;17705;20.000
1804;11538;39;17706;18.000
1805;7744;39;17017;24.000
1806;8535;5;1000584PZ;0.000
1807;9322;5;1202716CT;0.000
1808;3337;5;1001562PZ;0.000
1809;11637;5;1203020;0.000
1810;1562;5;1000582PZ;0.000
1811;8506;5;1000006PZ;0.000
1812;2466;5;1000119PZ;0.000
1813;1593;5;1000150PZ;0.000
1814;9271;5;1000164TF;0.000
1815;1615;5;1000331PZ;0.000
1816;7948;5;1000864PZ;0.000
1817;262;5;1001729CP;0.000
1818;4249;5;1001748PZ;0.000
1819;1570;5;1002077TF;0.000
1820;2472;5;1002079TF;0.000
1821;6883;5;1002961PZ;0.000
1822;2465;5;1004069PZ;0.000
1823;9881;5;1200027CT;0.000
1824;92;5;1200419CP;0.000
1825;94;5;1200420CP;0.000
1826;3300;5;1201387CT;0.000
1827;3301;5;1201392CT;0.000
1828;7389;5;1202129CT;0.000
1829;10136;5;1202709CT;0.000
1830;10111;5;1202712CT;0.000
1831;10949;5;1202965CT;0.000
1832;10810;5;1202966CT;0.000
1833;10947;5;1202969CT;0.000
1834;11631;5;1205631CT;0.000
1835;1425;14;62;24.000
1836;4733;14;63;24.000
1837;3704;14;65;24.000
1838;1424;14;68;24.000
1848;5526;14;13676;0.000
1849;6448;14;9241;12.000
1850;6904;14;9247;0.000
1851;5577;14;1792;24.000
1852;5742;14;208;24.000
1853;7982;14;7896;24.000
1854;762;14;240;24.000
1855;723;14;9039;12.000
1856;2601;14;9038;24.000
1857;718;14;3431;24.000
1866;3717;14;2995;6.000
1867;1727;14;450;25.000
1868;5185;14;2839;16.000
1869;1640;14;2863;8.000
1870;2971;14;2862;16.000
1871;6714;14;2867;6.000
1872;3931;14;5840;15.000
1873;1694;14;2819;12.000
1874;1709;14;2834;12.000
1875;4941;14;11618;24.000
1876;2886;14;38;12.000
1877;1378;14;47;24.000
1878;9331;14;11728;24.000
1879;6984;14;4263;25.000
1880;10979;14;14339;12.000
1881;537;14;3704;24.000
1882;10979;14;7891091048469;0.000
1883;3688;4;000160050303;48.000
1884;8223;4;000160069459;24.000
1885;3687;4;000160060713;12.000
1886;2090;4;000160090408;0.000
1887;5950;4;000160056876;0.000
1888;2355;4;000160050110;0.000
1889;4269;4;001007006662;0.000
1890;10123;4;001246000283;24.000
1891;8189;4;001246000387;36.000
1892;3680;4;001246000305;30.000
1893;1226;4;001246000590;30.000
1895;8696;4;001666014792;0.000
1896;9620;4;002139004674;0.000
1897;8200;4;002139004622;0.000
1898;8103;4;002139004612;0.000
1899;9345;11;5397;0.000
1900;10112;11;5454;0.000
1901;10113;11;5615;0.000
1902;9346;11;9337;0.000
1903;964;11;4017;0.000
1904;2705;11;4018;0.000
1905;3415;11;3675;0.000
1906;11182;11;4024;3.000
1907;11666;11;10200;3.000
1908;11180;11;4022;3.000
1909;11667;13;7892840816636;0.000
1911;4721;14;60;24.000
1912;7622;40;1079340;0.000
1913;4006;40;1079949;12.000
1914;3014;40;1079952;12.000
1915;588;40;1079898;12.000
1916;9602;12;13;0.000
1917;3802;12;12;0.000
1918;153;17;12220265;6.000
1919;8030;17;12334360;0.000
1920;132;17;12342565;0.000
1921;117;17;12342566;0.000
1922;4707;17;12342863;0.000
1923;4706;17;12343045;0.000
1924;7747;17;12354550;0.000
1925;8366;17;12381632;2.000
1926;8864;17;12394710;6.000
1928;10461;19;5428;0.000
1929;4684;19;2227;0.000
1930;4683;19;2230;0.000
1931;10463;19;5426;0.000
1932;11008;19;7220;0.000
1933;1031;19;3274;0.000
1934;2703;19;3260;0.000
1935;11489;19;7390;0.000
1936;11490;19;7389;0.000
1937;11488;19;7386;0.000
1938;11415;19;7383;0.000
1939;11492;19;7516;0.000
1940;8547;19;7508;0.000
1941;5627;19;7455;0.000
1942;11491;19;5425;0.000
1943;4518;17;12277332;2.000
1944;6953;17;12334185;0.000
1947;231;17;12342555;0.000
1948;230;17;12342556;0.000
1949;229;17;12342563;0.000
1950;241;17;12342567;0.000
1951;202;17;12343321;0.000
1952;8433;17;12358173;6.000
1953;8432;17;12381716;0.000
1954;5994;17;12406318;0.000
1955;9537;17;12421819;0.000
1956;10096;17;12440892;0.000
1957;11534;17;989023922;0.000
1958;156;29;205010001;0.000
1959;237;29;104010003;0.000
1962;8077;34;6;0.000
1963;5441;34;8;0.000
1964;5599;34;13;0.000
1965;190;34;15;0.000
1966;5442;34;17;0.000
1967;9534;34;285;6.000
1968;111;34;62;0.000
1969;134;34;76;0.000
1970;8057;34;4;0.000
1971;8057;34;7898118391799;0.000
1972;881;4;000006000025;0.000
1973;10590;4;000006102071;0.000
1974;10999;4;000019090261;0.000
1975;679;4;000019090228;50.000
1977;793;17;2100156;0.000
1978;11220;17;16082;0.000
1979;11486;17;36;0.000
1980;4708;30;102030001;0.000
1981;4709;30;102030002;0.000
1983;7056;30;1401010001;0.000
1984;7055;30;1402010001;0.000
1985;3923;30;601010001;0.000
1986;6502;30;601020001;0.000
1987;1313;30;703010002;0.000
1988;1314;30;703010003;0.000
1990;10803;33;000000000000402086;0.000
1991;6240;33;000000000000401614;0.000
1994;896;20;0001721;0.000
1993;897;20;0001720;0.000
1995;904;26;000000000012031005;4.000
1996;903;26;000000000012031023;4.000
1997;8437;26;000000000012161000;4.000
1998;10975;26;000000000012161001;4.000
1999;1007;26;000000000012017414;0.000
2000;11044;26;000000000012032501;0.000
2001;11494;26;000000000012162000;0.000
2002;6989;26;000000000012068191;15.000
2003;6483;26;000000000012068192;15.000
2004;6454;26;000000000012068195;15.000
2005;11045;26;000000000012034081;6.000
2006;10876;26;000000000012034082;6.000
2007;11670;5;7894900360011;0.000
2008;8153;41;316784;0.000
2009;8152;41;316792;0.000
2010;10269;41;421379;0.000
2011;371;41;115436;0.000
2013;368;41;182532;12.000
2014;11027;41;422827;0.000
2015;363;41;80365;0.000
2016;5068;41;261203;0.000
2017;586;41;69680;0.000
2018;3012;41;123560;0.000
2019;2433;41;2410;0.000
2020;2429;41;57550;0.000
2021;7518;41;57517;0.000
2022;11671;41;162310;0.000
2023;11672;41;422906;0.000
2024;11673;41;422828;0.000
2025;11027;41;7891035001512;0.000
2027;4298;33;000000000000401530;0.000
2029;97;42;1088001;16.000
2030;9704;42;1372001;12.000
2031;3565;42;1082001;27.000
2032;11121;32;472106;0.000
2033;6896;32;428405;0.000
2034;2229;4;000514005570;0.000
2035;4772;4;000514006898;0.000
2036;2227;4;000514006901;0.000
2037;4695;4;000514006897;0.000
2038;3313;29;101010008;0.000
2039;225;29;101020003;0.000
2040;227;29;101020004;0.000
2041;206;29;102010009;0.000
2042;163;29;103010007;0.000
2043;3333;29;104030002;0.000
2044;177;29;205010004;0.000
2045;82;29;302010003;0.000
2046;3312;29;102010006;0.000
2047;208;29;102010010;0.000
2048;164;29;103010005;0.000
2049;165;29;103010006;0.000
2050;8625;29;103010009;0.000
2051;3310;29;103020003;0.000
2052;198;29;103020004;0.000
2053;7545;29;104020002;0.000
2054;255;29;303010001;0.000
2055;256;29;303010002;0.000
2056;8654;29;303010005;0.000
2057;242;29;401020002;0.000
2058;9650;11;3634;0.000
2059;9691;11;9346;0.000
2060;641;11;2125;0.000
2062;10022;11;2095;0.000
2063;9185;11;2099;0.000
2064;9226;11;2089;0.000
2065;10073;43;69010;0.000
2066;6369;43;65944;0.000
2067;6371;43;65945;0.000
2068;6370;43;65946;0.000
2069;209;43;65924;0.000
2070;3316;43;65925;0.000
2071;11274;43;69161;0.000
2072;7436;43;66133;0.000
2073;11422;43;69055;0.000
2074;10812;28;503141;0.000
2075;9303;28;502801;0.000
2076;5803;28;34803;0.000
2077;938;18;000000000000413152;24.000
